Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Trade_PnL,Price_PnL,20d_Price_Vol,Std_PnL
08ed_C1Comd_2,CORN FUTURE      ,comm-soft,C 1 Comdty,1980-10-14,1980-10-24,1152.5625,1165.3125,7164487.5,124.0,88325.0,12.75,3.7380511387338533,3.4108682644504054
08ed_S1Comd_3,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1980-10-14,1980-10-24,408.8125,453.0625,680956.25,34.0,85050.0,44.25,15.10216850061781,2.9300427947277763
08ed_KC1Com_4,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1980-10-16,1980-10-28,298.81,290.28,2575338.75,23.0,-76620.00000000029,-8.53000000000003,2.831676089118274,-3.012350188208178
08ed_BO1Com_3,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1980-11-21,1980-12-04,59.34,56.92,3109554.0,87.0,-121878.00000000012,-2.4200000000000017,0.49626923931948197,-4.876385252727873
08ed_US1Com_4,US LONG BOND(CBT),fi-us,US1 Comdty,1980-12-23,1981-01-07,-52.78125,-53.4375,-5611375.0,106.0,-83906.25,-0.65625,1.1407883354574546,-0.5752600895387352
08ed_S1Comd_4,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1980-12-23,1981-01-07,314.0625,320.0625,449590.625,29.0,9875.0,6.0,18.181721590652526,0.33000175313897023
08ed_SB1Com_4,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1980-12-23,1981-01-08,48.08,47.13,855859.2,16.0,-15198.39999999991,-0.9499999999999957,1.6116460202962821,-0.5894594644457655
08ed_BO1Com_4,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1981-03-20,1981-04-01,53.48,53.39,4134144.0,128.0,-7097.999999999749,-0.0899999999999963,0.2838568950053981,-0.3170611726668988
08ed_S1Comd_5,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1981-03-20,1981-04-01,219.3125,233.8125,495171.875,43.0,31875.0,14.5,11.00299002424725,1.3178236068601719
08ed_GC1Com_5,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1981-03-23,1981-04-02,1650.0,1626.5,18593020.0,113.0,-262329.99999999994,-23.5,11.075695297171592,-2.121762956588487
08ed_KC1Com_5,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1981-04-24,1981-05-06,281.65,282.29,5795212.500000001,55.0,14550.000000000942,0.6400000000000432,1.0523421246763944,0.608167234773434
08ed_US1Com_5,US LONG BOND(CBT),fi-us,US1 Comdty,1981-06-17,1981-06-29,-58.90625,-61.59375,-11168437.5,190.0,-491812.5,-2.6875,0.580850173747159,-4.62683859189109
08ed_BO1Com_5,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1981-07-10,1981-07-22,51.1,51.25,3638544.0,119.0,8099.999999999925,0.14999999999999858,0.34978790566194307,0.4288312933980284
08ed_KC1Com_6,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1981-07-24,1981-08-05,288.59,270.4,1723020.0,16.0,-106968.75,-18.189999999999998,3.836010125665799,-4.741906148342828
08ed_FC1Com_3,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1981-08-03,1981-08-13,168.45,171.075,4985500.0,59.0,86724.99999999997,2.625,0.9041161357049801,2.903388067455703
08ed_FC1Com_4,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1981-08-18,1981-08-28,171.425,173.425,6698250.0,78.0,77624.99999999996,2.0,0.6130435289773916,3.2624110776214685
08ed_GC1Com_6,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1981-09-04,1981-09-17,1530.7,1526.8,24060250.0,157.0,-73460.00000000151,-3.900000000000091,8.559714395136968,-0.45562267851083893
08ed_KC1Com_7,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1981-09-14,1981-09-24,281.5,288.29,2203031.25,21.0,56887.50000000016,6.7900000000000205,2.6866282429449555,2.5273314303273837
08ed_BO1Com_6,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1981-10-07,1981-10-19,47.98,46.86,4054032.0,141.0,-96071.99999999981,-1.1199999999999974,0.24915594355849927,-4.495176731503629
08ed_US1Com_6,US LONG BOND(CBT),fi-us,US1 Comdty,1981-10-09,1981-10-21,-68.96875,-71.25,-11634000.0,168.0,-395593.75,-2.28125,0.8029486674128051,-2.841090710506383
08ed_W1Comd_4,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1981-10-13,1981-10-23,2234.5,2235.75,15196300.0,136.0,10012.5,1.25,3.160196529531542,0.39554502016534276
08ed_KC1Com_8,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1981-10-30,1981-11-11,307.0,312.82,2761380.0,24.0,51607.49999999995,5.819999999999993,2.503451091677458,2.324790773563806
08ed_US1Com_7,US LONG BOND(CBT),fi-us,US1 Comdty,1981-11-05,1981-11-17,-67.28125,-64.0,-10222000.0,152.0,514031.25,3.28125,0.8301644450086852,3.9525301519817213
08ed_SM1Com_5,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1981-11-06,1981-11-18,-485.7,-492.6,-9904200.0,204.0,-141840.0000000008,-6.900000000000034,1.0176857130402879,-6.780089286491613
