Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Trade_PnL,Price_PnL,20d_Price_Vol,Std_PnL
313e_NQ1Ind_25,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-10-11,2000-10-16,5513.75,5596.25,19273750.0,170.0,313830.0,82.5,92.40515763686945,0.8928073076202695
313e_NQ1Ind_26,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-10-25,2000-10-31,5670.75,5430.75,14728350.0,130.0,-613860.0,-240.0,126.76070493567566,-1.8933312190223877
313e_US1Com_40,US LONG BOND(CBT),fi-us,US1 Comdty,2000-11-07,2000-11-08,35.65625,35.78125,30590862.500000004,860.0,111100.00000000001,0.125,0.3912692056409413,0.31947313562598534
313e_NQ1Ind_27,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-11-09,2000-11-15,5391.75,5367.25,13888785.0,129.0,-50310.0,-24.5,136.40190952128415,-0.17961625380454824
313e_NQ1Ind_28,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-11-23,2000-11-27,5005.25,5170.25,13212540.0,132.0,442200.0,165.0,118.13672943714509,1.396686710273189
313e_NQ1Ind_29,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-11-30,2000-12-06,4830.75,5160.75,13489255.0,139.0,990990.0,330.0,112.69881554974636,2.928158547099679
313e_NQ1Ind_30,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-12-15,2000-12-21,4920.25,4556.25,12079830.0,122.0,-930450.0,-364.0,120.90464653036102,-3.010636980842535
313e_NQ1Ind_31,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-12-22,2000-12-26,4570.75,4762.25,11937375.0,131.0,467260.0,191.5,125.35837049288548,1.5276203674876923
313e_US1Com_41,US LONG BOND(CBT),fi-us,US1 Comdty,2000-12-28,2000-12-29,41.5,41.5,34406350.0,827.0,0.0,0.0,0.440342621350273,0.0
313e_NQ1Ind_32,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-01-03,2001-01-04,4461.25,4812.75,11476485.0,129.0,717060.0,351.5,135.13660486220664,2.601071710795239
313e_NQ1Ind_33,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-01-09,2001-01-11,4622.25,4695.75,9856305.0,107.0,163170.0,73.5,149.00069542402164,0.4932862883011112
313e_US1Com_42,US LONG BOND(CBT),fi-us,US1 Comdty,2001-01-11,2001-01-12,41.1875,40.625,20842903.125,505.0,-280912.5,-0.5625,0.6923349722611071,-0.8124679852050849
313e_US1Com_43,US LONG BOND(CBT),fi-us,US1 Comdty,2001-01-16,2001-01-17,39.71875,39.96875,20109375.0,495.0,126775.00000000001,0.25,0.7229852336156765,0.3457885284181263
