Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Trade_PnL,Price_PnL,20d_Price_Vol,Std_PnL
be20_CL1Com_56,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,2000-02-15,2000-02-28,95.23,96.17,8386400.0,88.0,84329.99999999985,0.9399999999999977,0.48940457916253877,1.920701276658487
be20_CO1Com_51,BRENT CRUDE FUTR ,comm-enrgy,CO1 Comdty,2000-02-15,2000-02-25,13.05,13.4,1487700.0,114.0,30119.99999999997,0.34999999999999964,0.3900661212504494,0.8972837704489477
be20_PL1Com_32,PLATINUM FUTURE  ,comm-prec,PL1 Comdty,2000-02-17,2000-03-01,709.9,647.7,8457930.0,234.0,-635949.9999999993,-62.19999999999993,11.008317429633784,-5.6502731137240785
be20_US1Com_64,US LONG BOND(CBT),fi-us,US1 Comdty,2000-02-23,2000-03-06,31.21875,31.28125,6030281.25,189.0,9406.25,0.0625,0.6842702244958333,0.09133818448121087
be20_IB1Ind_33,IBEX 35 INDX FUTR,eq-eu,IB1 Index,2000-02-28,2000-03-09,7261.2,7335.2,2385274.1814,33.0,17104.57299999999,74.0,197.1453427910752,0.37535758619680665
be20_CO1Com_52,BRENT CRUDE FUTR ,comm-enrgy,CO1 Comdty,2000-03-01,2000-03-13,14.98,14.73,1583129.9999999998,113.0,69090.0,-0.25,0.43136991086537513,-0.5795489989055396
be20_HO1Com_39,NY Harb ULSD Fut ,comm-enrgy,HO1 Comdty,2000-03-02,2000-03-14,-2.19,-7.97,-59043.600000000006,71.0,-153682.2,-5.779999999999999,1.6498659435175214,-3.5033149345922094
be20_CL1Com_57,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,2000-03-02,2000-03-14,97.73,97.55,8509470.0,87.0,29089.999999999447,-0.18000000000000682,0.5462722957030045,-0.3295060017062784
be20_VG1Ind_8,EURO STOXX 50    ,eq-eu,VG1 Index,2000-03-03,2000-03-15,4231.0,3841.0,2953480.72,73.0,-293192.142,-390.0,84.72270558773049,-4.603252425598642
be20_GX1Ind_37,DAX INDEX FUTURE ,eq-eu,GX1 Index,2000-03-03,2000-03-15,11165.0,10634.5,5382254.4,20.0,-283752.25625,-530.5,118.6304633814825,-4.471869913329597
be20_NQ1Ind_5,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2000-03-06,2000-03-16,6736.5,6589.5,5487030.0,41.0,-141790.0,-147.0,111.59672167888124,-1.317242995927707
be20_QC1Com_24,COCOA FUTURE - IC,comm-soft,QC1 Comdty,2000-03-08,2000-03-20,-1439.0,-1445.0,-2853538.632,126.0,-13488.002,-6.0,11.727610246988215,-0.5116131823651685
be20_QS1Com_36,Low Su Gasoil G  ,comm-enrgy,QS1 Comdty,2000-03-08,2000-03-20,-332.75,-361.25,-3330300.0,102.0,-256225.0,-28.5,4.155212325944841,-6.858855279680437
be20_PE1Cur_7,MEXICAN PESO FUT ,fx-em,PE1 Curncy,2000-03-08,2000-03-20,1.201,1.191,2146820.0,359.0,-13437.500000000004,-0.010000000000000009,0.03440662420920735,-0.2906417072246213
be20_BO1Com_48,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,2000-03-20,2000-03-30,25.97,26.39,2135160.0,135.0,35100.000000000124,0.4200000000000017,0.2877389167466334,1.459656569048079
be20_CA1Com_7,MILL WHEAT EURO  ,comm-soft,CA1 Comdty,2000-03-29,2000-04-10,25.75,28.0,2738289.4499999997,2236.0,232061.53375,2.25,0.23612831034708326,9.52871765648406
be20_NK1Ind_22,NIKKEI 225  (OSE),eq-as,NK1 Index,2000-03-29,2000-04-10,14610.0,14580.0,2997283.52,22.0,-6933.840000000011,-30.0,236.240288020927,-0.1269893473772877
be20_QW1Com_37,WHITE SUGAR (ICE),comm-soft,QW1 Comdty,2000-03-31,2000-04-12,-539.1,-534.6,-9496290.0,349.0,61204.99999999997,4.5,1.3384496137027582,3.362098919473674
be20_BO1Com_49,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,2000-04-03,2000-04-13,27.05,26.8,2333340.0,145.0,-26069.999999999967,-0.25,0.3152154651562702,-0.7931082945948125
be20_S1Comd_52,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,2000-04-03,2000-04-13,-385.75,-394.0,-1450312.5,75.0,-33812.5,-8.25,7.0241594365073,-1.1745177589679312
be20_JY1Cur_49,JPN YEN CURR FUT ,fx-dm,JY1 Curncy,2000-04-03,2000-04-13,142.64,141.57,11425837.5,63.0,-75812.49999999965,-1.0699999999999932,0.8604001517042156,-1.243607405090083
be20_CN1Com_39,CAN 10YR BOND FUT,fi-us,CN1 Comdty,2000-04-05,2000-04-17,57.4,57.3,15867067.725,397.0,-40855.54500000048,-0.10000000000000142,0.39929246635043325,-0.25044299211054455
be20_TU1Com_45,US 2YR NOTE (CBT),fi-us,TU1 Comdty,2000-04-05,2000-04-17,76.3203125,76.3203125,75971109.375,497.0,4125.0,0.0,0.11075477794099807,0.0
be20_SFR8Co_53,3 MONTH SOFR FUT ,stir,SFR8 Comdty,2000-04-05,2000-04-17,83.24000000000001,83.25000000000001,159103000.00000003,764.0,31737.500000011772,0.010000000000005116,0.05740610182128486,0.17419751006847406
be20_US1Com_65,US LONG BOND(CBT),fi-us,US1 Comdty,2000-04-05,2000-04-17,34.84375,33.59375,8535375.0,243.0,-295875.0,-1.25,0.4633876394993598,-2.6975255562502483
be20_FV1Com_47,US 5YR NOTE (CBT),fi-us,FV1 Comdty,2000-04-05,2000-04-17,56.953125,56.65625,27835093.75,487.0,-149859.375,-0.296875,0.22198471851668988,-1.3373668331033315
be20_OE1Com_32,EURO-BOBL FUTURE ,fi-eu,OE1 Comdty,2000-04-05,2000-04-17,72.855,72.605,35064201.426,501.0,-121212.71699999993,-0.25,0.19558010877226073,-1.2782485988445145
be20_DU1Com_8,EURO-SCHATZ FUT  ,fi-eu,DU1 Comdty,2000-04-05,2000-04-17,93.53,93.45,99946696.58399999,1113.0,-73436.58699999787,-0.0799999999999983,0.09225108757025295,-0.8671984483551486
be20_RX1Com_35,EURO-BUND FUTURE ,fi-eu,RX1 Comdty,2000-04-05,2000-04-17,46.09,45.72,11187928.420000002,251.0,-93373.14000000109,-0.37000000000000455,0.39410758616611763,-0.9388299362602179
be20_TY1Com_60,US 10YR NOTE,fi-us,TY1 Comdty,2000-04-05,2000-04-17,38.015625,37.09375,13622562.5,356.0,-321453.125,-0.921875,0.3042697034309972,-3.029795571510341
be20_ER6Com_2,3MO EURO EURIBOR ,stir,ER6 Comdty,2000-04-06,2000-04-18,89.36,89.33,221456235.0,1029.0,-73045.00375000393,-0.030000000000001137,0.05101341412856783,-0.58808061590218
be20_CA1Com_8,MILL WHEAT EURO  ,comm-soft,CA1 Comdty,2000-04-12,2000-04-26,28.5,25.5,2788394.4,2040.0,-233547.5625,-3.0,0.2083771883666228,-14.396969378057557
be20_QW1Com_38,WHITE SUGAR (ICE),comm-soft,QW1 Comdty,2000-04-14,2000-04-28,-529.8,-525.6,-6819495.000000001,257.0,59774.999999999156,4.199999999999932,2.0977180584224278,2.0021756418298216
be20_IR6Com_60,90-DAY BANK BILL ,stir,IR6 Comdty,2000-04-17,2000-05-02,86.6,86.12,154842801.61896002,1238.0,-766368.2424059848,-0.47999999999998977,0.07071812095622447,-6.787510662183977
be20_SB1Com_52,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,2000-04-18,2000-05-01,14.4,14.48,2982168.0,183.0,19185.60000000001,0.08000000000000007,0.1205197079319491,0.6637918509159656
be20_DX1Cur_32,DOLLAR INDEX     ,fx-dm,DX1 Curncy,2000-04-26,2000-05-08,112.793,115.713,15923553.000000002,141.0,405189.99999999825,2.9199999999999875,0.4884160758593997,5.978509193953246
be20_S1Comd_53,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,2000-05-02,2000-05-12,-379.25,-379.0,-1017900.0,54.0,750.0,0.25,8.857228314831538,0.028225534118994304
be20_SFI6Co_39,ICE 3MTH SONIA FU,stir,SFI6 Comdty,2000-05-02,2000-05-12,87.46400000000001,87.174,240892224.32999998,710.0,-721207.11750002,-0.29000000000000625,0.03265046142980278,-8.88195716999268
be20_SM1Com_62,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,2000-05-02,2000-05-12,-458.1,-451.4,-3568500.0,78.0,57800.000000000364,6.7000000000000455,3.0782599322549693,2.1765543350629204
be20_NG1Com_26,NATURAL GAS FUTR ,comm-enrgy,NG1 Comdty,2000-05-11,2000-05-23,35.84,36.28,23989350.0,67.0,309369.99999999825,0.4399999999999977,0.06872100345447195,6.40270045374847
be20_SM1Ind_2,SWISS MKT IX FUTR,eq-eu,SM1 Index,2000-05-12,2000-05-24,3980.0,4098.0,3635488.8899999997,159.0,113159.134,118.0,64.62718997612825,1.825856888464227
be20_HO1Com_40,NY Harb ULSD Fut ,comm-enrgy,HO1 Comdty,2000-05-12,2000-05-24,2.61,4.45,80463.59999999999,62.0,51176.99999999999,1.8400000000000003,1.6831120142853209,1.0932130389321097
be20_SB1Com_53,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,2000-05-16,2000-05-26,15.08,15.76,3170720.0,190.0,150527.99999999994,0.6799999999999997,0.12607433062327777,5.393643548518256
be20_PL1Com_33,PLATINUM FUTURE  ,comm-prec,PL1 Comdty,2000-05-22,2000-06-02,719.2,740.8,7648625.0,215.0,245974.99999999895,21.59999999999991,13.627213485097421,1.5850635952552914
be20_QW1Com_39,WHITE SUGAR (ICE),comm-soft,QW1 Comdty,2000-05-23,2000-06-05,-516.2,-499.5,-6048680.0,233.0,199640.00000000047,16.700000000000045,1.960021482159389,8.520314778183641
be20_NG1Com_27,NATURAL GAS FUTR ,comm-enrgy,NG1 Comdty,2000-05-25,2000-06-07,36.688,36.405,18266000.0,50.0,-113390.00000000093,-0.28300000000000125,0.09560725583563758,-2.96002638634999
be20_SB1Com_54,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,2000-06-05,2000-06-15,15.95,16.47,2811244.8,156.0,91974.39999999994,0.5199999999999996,0.13292162312708622,3.9120798239337486
be20_SFI6Co_40,ICE 3MTH SONIA FU,stir,SFI6 Comdty,2000-06-05,2000-06-15,87.54400000000001,87.65400000000001,204585886.842,619.0,304099.76749999996,0.10999999999999943,0.05922970449645066,1.8571762418060211
be20_QW1Com_40,WHITE SUGAR (ICE),comm-soft,QW1 Comdty,2000-06-12,2000-06-22,-486.7,-487.7,-4253375.0,175.0,-13984.999999999982,-1.0,2.7139551638851556,-0.3684659250480957
be20_CO1Com_53,BRENT CRUDE FUTR ,comm-enrgy,CO1 Comdty,2000-06-13,2000-06-23,18.28,18.82,1367520.0000000002,77.0,30799.999999999913,0.5399999999999991,0.624797019670769,0.8642806911667843
be20_IR6Com_61,90-DAY BANK BILL ,stir,IR6 Comdty,2000-06-14,2000-06-26,86.67,86.59,189923386.65170404,1516.0,-166495.3076159965,-0.0799999999999983,0.05481788029466352,-1.4593778447829957
be20_CL1Com_58,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,2000-06-23,2000-07-07,101.57,99.6,7105700.000000001,70.0,-144279.9999999999,-1.9699999999999989,0.6949083620010245,-2.834906165652234
be20_HO1Com_41,NY Harb ULSD Fut ,comm-enrgy,HO1 Comdty,2000-06-23,2000-07-07,9.24,7.55,233612.40000000002,58.0,-39135.60000000001,-1.6900000000000004,1.9837606498238352,-0.8519172916097909
be20_SFI6Co_41,ICE 3MTH SONIA FU,stir,SFI6 Comdty,2000-07-06,2000-07-18,87.76400000000001,87.68400000000001,230325233.064,696.0,-217290.35999999454,-0.0799999999999983,0.04828642611923571,-1.6567803092830047
be20_FC1Com_50,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,2000-07-06,2000-07-18,216.9,217.0,10634225.0,98.0,5774.999999999692,0.09999999999999432,0.5028144473074012,0.19888052249791105
be20_IR6Com_62,90-DAY BANK BILL ,stir,IR6 Comdty,2000-07-11,2000-07-21,86.8,86.83,214276929.695451,1719.0,80791.88824800155,0.030000000000001137,0.05290507885280169,0.567053308501258
be20_SB1Com_55,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,2000-07-18,2000-07-28,18.0,18.85,2091846.4000000001,106.0,101281.60000000018,0.8500000000000014,0.2137731212487274,3.976178085602338
be20_PL1Com_34,PLATINUM FUTURE  ,comm-prec,PL1 Comdty,2000-07-18,2000-07-28,772.4,768.2,9312000.0,240.0,-59094.999999999076,-4.199999999999932,11.121240937952903,-0.3776556971863456
be20_QW1Com_41,WHITE SUGAR (ICE),comm-soft,QW1 Comdty,2000-07-18,2000-07-28,-467.8,-444.8,-4028760.0,171.0,190640.0,23.0,2.5570130600905654,8.994869975042434
be20_KC1Com_57,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,2000-07-19,2000-07-31,393.1,367.8,1501500.0,10.0,-90825.00000000004,-25.30000000000001,5.919692270629228,-4.273870810063371
be20_QW1Com_42,WHITE SUGAR (ICE),comm-soft,QW1 Comdty,2000-07-31,2000-08-10,-457.9,-453.5,-3669600.0,165.0,27779.99999999988,4.399999999999977,2.791618093319249,1.576146827006825
be20_PL1Com_35,PLATINUM FUTURE  ,comm-prec,PL1 Comdty,2000-08-02,2000-08-14,806.7,766.5,11081880.0,279.0,-568110.0000000005,-40.200000000000045,9.149754095056313,-4.393560699267365
be20_SM1Ind_3,SWISS MKT IX FUTR,eq-eu,SM1 Index,2000-08-03,2000-08-15,4376.0,4492.0,5877090.450000001,226.0,146509.69700000001,116.0,41.53945492889282,2.7925258094640055
be20_TU1Com_46,US 2YR NOTE (CBT),fi-us,TU1 Comdty,2000-08-07,2000-08-17,76.6875,76.5390625,107471875.0,700.0,-224937.5,-0.1484375,0.09661534067774238,-1.5363760967847633
be20_SFR8Co_54,3 MONTH SOFR FUT ,stir,SFR8 Comdty,2000-08-07,2000-08-17,83.42,83.4,191737862.50000006,919.0,-59862.49999998993,-0.01999999999999602,0.05834561274265265,-0.34278498519178857
be20_QS1Com_37,Low Su Gasoil G  ,comm-enrgy,QS1 Comdty,2000-08-11,2000-08-23,-277.25,-248.25,-3306000.0,116.0,334525.0,29.0,3.767306555645589,7.697807325114369
be20_QZ1Ind_7,MSCI SING IX ETS,eq-em,QZ1 Index,2000-08-17,2000-08-29,134.0,128.8,1870611.375,237.0,-65765.45799999984,-5.199999999999989,3.3168628170861103,-1.5677464781519752
be20_HO1Com_42,NY Harb ULSD Fut ,comm-enrgy,HO1 Comdty,2000-08-22,2000-09-01,18.67,26.45,571586.4,66.0,197551.19999999992,7.779999999999998,1.6274891057926306,4.780369940609176
be20_QS1Com_38,Low Su Gasoil G  ,comm-enrgy,QS1 Comdty,2000-08-24,2000-09-06,-247.25,-229.75,-2556975.0,103.0,182525.0,17.5,4.430957927795573,3.9494845776399305
be20_SM1Ind_4,SWISS MKT IX FUTR,eq-eu,SM1 Index,2000-08-24,2000-09-05,4571.0,4373.0,5949896.37,222.0,-244453.582,-198.0,52.03379468647015,-3.8052193039744617
be20_CF1Ind_29,CAC40 10 EURO FUT,eq-eu,CF1 Index,2000-09-04,2000-09-14,5158.5,4870.5,4147261.6185,91.0,-233889.73400000003,-288.0,63.18649818301054,-4.557935766053212
be20_Z1Inde_33,FTSE 100 IDX FUT ,eq-eu,Z 1 Index,2000-09-04,2000-09-14,5105.5,4832.5,6859923.42,92.0,-356470.20099999994,-273.0,35.55792161352649,-7.67761409024955
be20_TU1Com_47,US 2YR NOTE (CBT),fi-us,TU1 Comdty,2000-09-05,2000-09-15,77.046875,77.1015625,111563875.0,724.0,101906.25,0.0546875,0.0809362616751433,0.6756860135139566
be20_CO1Com_54,BRENT CRUDE FUTR ,comm-enrgy,CO1 Comdty,2000-09-05,2000-09-15,22.72,24.4,2076620.0,91.0,106740.00000000003,1.6799999999999997,0.5130363688760038,3.274621648521063
be20_FV1Com_48,US 5YR NOTE (CBT),fi-us,FV1 Comdty,2000-09-05,2000-09-15,58.203125,58.1875,42662890.625,733.0,-984.375,-0.015625,0.16025099492157624,-0.09750329480104991
be20_SFR8Co_55,3 MONTH SOFR FUT ,stir,SFR8 Comdty,2000-09-05,2000-09-15,83.59500000000001,83.62500000000001,194997000.0,933.0,99337.50000000605,0.030000000000001137,0.04961629083062897,0.6046401191578318
be20_HG1Com_31,COPPER FUTURE    ,comm-base,HG1 Comdty,2000-09-06,2000-09-18,165.7,167.65,16698075.0,402.0,209975.00000000186,1.950000000000017,0.7707480986541194,2.530009484817553
be20_DX1Cur_33,DOLLAR INDEX     ,fx-dm,DX1 Curncy,2000-09-07,2000-09-19,118.473,120.863,13081530.0,110.0,271560.00000000006,2.3900000000000006,0.6662137716031427,3.587437098829145
be20_CL1Com_59,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,2000-09-07,2000-09-19,106.21,106.68,8669039.999999998,82.0,-12239.999999999105,0.4700000000000131,0.5228454536677628,0.8989272005770755
be20_HO1Com_43,NY Harb ULSD Fut ,comm-enrgy,HO1 Comdty,2000-09-08,2000-09-20,28.3,30.78,824686.8,62.0,62550.6,2.4800000000000004,1.7628633257468285,1.4068021971864215
be20_QS1Com_39,Low Su Gasoil G  ,comm-enrgy,QS1 Comdty,2000-09-08,2000-09-20,-225.75,-217.75,-2252300.0,101.0,79725.0,8.0,4.6597909090204,1.7168152297378063
be20_ER6Com_3,3MO EURO EURIBOR ,stir,ER6 Comdty,2000-09-25,2000-10-05,88.91,88.99,371404550.16,1904.0,248780.80124999193,0.0799999999999983,0.02712058841156546,2.9497885070178875
be20_SFR8Co_56,3 MONTH SOFR FUT ,stir,SFR8 Comdty,2000-10-02,2000-10-12,83.75000000000001,83.78500000000001,272557425.00000006,1302.0,154274.99999998833,0.03499999999999659,0.03971858242024462,0.8811996266552816
be20_YW1Com_7,YELLOW MAIZE-SAF ,comm-soft,YW1 Comdty,2000-10-04,2000-10-16,657.8,690.8,2595163.424,296.0,107133.97099999999,33.0,5.797594782593692,5.692015609486364
be20_C1Comd_53,CORN FUTURE      ,comm-soft,C 1 Comdty,2000-10-04,2000-10-16,736.25,738.75,8347925.0,227.0,32425.0,2.5,2.23592086292499,1.1181075508770677
be20_W1Comd_44,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,2000-10-11,2000-10-23,1791.5,1771.5,13246000.0,148.0,-145212.5,-20.0,3.468751481744551,-5.765763302806961
be20_TU1Com_48,US 2YR NOTE (CBT),fi-us,TU1 Comdty,2000-10-13,2000-10-25,77.4296875,77.28125,139908125.0,904.0,-287859.375,-0.1484375,0.0638160676582711,-2.3260207882890644
be20_HO1Com_44,NY Harb ULSD Fut ,comm-enrgy,HO1 Comdty,2000-10-13,2000-10-25,30.65,26.38,633179.4,41.0,-61403.999999999985,-4.27,2.7364875681293213,-1.5603944449559464
be20_TY1Com_61,US 10YR NOTE,fi-us,TY1 Comdty,2000-10-13,2000-10-25,40.421875,40.78125,24091437.5,596.0,232546.875,0.359375,0.1853269775564198,1.9391402414178696
be20_FV1Com_49,US 5YR NOTE (CBT),fi-us,FV1 Comdty,2000-10-13,2000-10-25,58.859375,58.875,54268343.75,922.0,14593.75,0.015625,0.11958619630642688,0.13065889277022077
be20_OE1Com_33,EURO-BOBL FUTURE ,fi-eu,OE1 Comdty,2000-10-13,2000-10-25,72.805,72.395,42635716.724999994,677.0,-243487.53000000655,-0.4100000000000108,0.136005998319733,-3.0145729237334984
be20_DU1Com_9,EURO-SCHATZ FUT  ,fi-eu,DU1 Comdty,2000-10-13,2000-10-25,93.04,92.83,117274157.38000001,1459.0,-262577.4740000096,-0.21000000000000796,0.06962115528456905,-3.016324551663289
be20_CA1Com_9,MILL WHEAT EURO  ,comm-soft,CA1 Comdty,2000-10-17,2000-10-27,23.5,21.5,1736651.28,1703.0,-140756.22999999998,-2.0,0.2513123449750178,-7.958224257542199
be20_SB1Com_56,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,2000-10-17,2000-10-27,19.12,17.51,2256217.6,104.0,-193401.60000000003,-1.6099999999999994,0.19518614597083953,-8.248536247242315
be20_YW1Com_8,YELLOW MAIZE-SAF ,comm-soft,YW1 Comdty,2000-10-18,2000-10-30,701.8,720.8,2262839.796,245.0,59888.037000000004,19.0,7.741202137027262,2.4543991570921935
be20_SFR8Co_57,3 MONTH SOFR FUT ,stir,SFR8 Comdty,2000-10-18,2000-10-30,83.84,83.745,264709012.50000003,1263.0,-321487.4999999956,-0.09499999999999886,0.035872581524937046,-2.6482621534767166
be20_DX1Cur_34,DOLLAR INDEX     ,fx-dm,DX1 Curncy,2000-10-19,2000-10-31,121.873,121.643,13451130.000000002,110.0,-24720.000000000437,-0.23000000000000398,0.7452262107998864,-0.30863111987584835
be20_US1Com_66,US LONG BOND(CBT),fi-us,US1 Comdty,2000-10-24,2000-11-03,37.40625,35.625,12715500.0,336.0,-612468.75,-1.78125,0.35038087241825605,-5.08375353855986
be20_YW1Com_9,YELLOW MAIZE-SAF ,comm-soft,YW1 Comdty,2000-10-31,2000-11-10,727.8,763.8,2416332.0735999993,254.0,122286.638,36.0,8.138763645923756,4.423276257448556
be20_SFI6Co_42,ICE 3MTH SONIA FU,stir,SFI6 Comdty,2000-11-02,2000-11-14,88.174,88.26400000000001,369329390.43,1155.0,398112.16250001575,0.09000000000000341,0.028580449703654004,3.14900573410141
be20_C1Comd_54,CORN FUTURE      ,comm-soft,C 1 Comdty,2000-11-03,2000-11-15,745.25,739.5,7626000.0,205.0,-67375.0,-5.75,2.2668956282709094,-2.5365084868886765
be20_JB1Com_59,JPN 10Y BOND(OSE),fi-as,JB1 Comdty,2000-11-14,2000-11-27,90.36,91.03,57101842.64000001,68.0,446685.340000001,0.6700000000000017,0.17694111420113112,3.786570481512875
be20_IR6Com_63,90-DAY BANK BILL ,stir,IR6 Comdty,2000-11-14,2000-11-24,86.99,87.04,256919558.21216103,2347.0,166031.84106003842,0.05000000000001137,0.040584544634106934,1.2319960825183625
be20_NG1Com_28,NATURAL GAS FUTR ,comm-enrgy,NG1 Comdty,2000-11-15,2000-11-29,38.507,38.457,10717839.999999998,28.0,-38949.999999999236,-0.04999999999999716,0.18201771891769167,-0.27469853098536595
be20_SFI6Co_43,ICE 3MTH SONIA FU,stir,SFI6 Comdty,2000-11-16,2000-11-28,88.38400000000001,88.414,351386824.41,1115.0,119839.53249994769,0.029999999999986926,0.028928223334023763,1.037049515747571
be20_SM1Com_63,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,2000-11-21,2000-12-04,-450.1,-437.7,-4347540.0,97.0,119320.00000000035,12.400000000000034,2.500105260941932,4.959791171083832
be20_RX1Com_36,EURO-BUND FUTURE ,fi-eu,RX1 Comdty,2000-11-23,2000-12-05,46.86,48.44,21898826.424000002,552.0,800014.000999999,1.5799999999999983,0.18076664224177816,8.740550692349112
be20_G1Comd_50,LONG GILT FUTURE ,fi-eu,G 1 Comdty,2000-11-23,2000-12-05,44.94,45.48,15882123.576000001,253.0,199868.8519999996,0.5399999999999991,0.23198457298980896,2.327740991741383
be20_CA1Com_10,MILL WHEAT EURO  ,comm-soft,CA1 Comdty,2000-11-24,2000-12-06,24.5,23.75,1340697.82,1304.0,-46088.94374999999,-0.75,0.45523273400016334,-1.6475089420958267
be20_YW1Com_10,YELLOW MAIZE-SAF ,comm-soft,YW1 Comdty,2000-11-24,2000-12-06,778.8,747.8,2154360.5062,217.0,-97417.53899999999,-31.0,9.327627328476789,-3.323460394409039
be20_ER6Com_4,3MO EURO EURIBOR ,stir,ER6 Comdty,2000-11-29,2000-12-11,89.255,89.395,469825806.195,2461.0,751002.2025000084,0.14000000000000057,0.020855076373064618,6.712993877155857
